Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,M1 EVENT CENTER EVENT CENTER 2,45399 Woodward Ave,Directly East of building 17,Pontiac,MI,48341,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.62015,-83.283645,2026-08-09,194950,2026-08-09 01:59:36 UTC,,,,2021-09-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,VETERANS PARK DELHI LEVEL 2,2074 N Aurelius Rd,,Delhi charter Township,MI,48842,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.642233,-84.521328,2026-08-09,194970,2026-08-09 01:59:24 UTC,,,,2021-09-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SAGINAW 113 S HAM DC02,113 S Hamilton St,Behind the building in historic Sign Park,Saginaw,MI,48602,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,43.416807,-83.964255,2026-08-09,195657,2026-08-09 01:59:17 UTC,,,,2021-09-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SAGINAW 113 S HAM DC01,113 S Hamilton St,Behind the building in historic Sign Park,Saginaw,MI,48602,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,43.416788,-83.96428,2026-08-09,195658,2026-08-09 01:59:18 UTC,,,,2021-09-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,VETERANS PARK DELHI FAST 2,2074 N Aurelius Rd,,Delhi charter Township,MI,48842,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.642168,-84.521324,2026-08-09,195659,2026-08-09 01:59:24 UTC,,,,2021-09-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"Sault Ste. Marie, MI - Tesla Supercharger",1138 3 Mile Road,,Sault Ste. Marie,MI,49783,,877-798-3752,E,,Public,24 hours daily. NACS partner enabled.,A D Debit M V,,,,,,8.0,,Tesla,https://www.tesla.com/supercharger,GPS,46.464671,-84.385735,2026-06-18,195693,2026-06-18 14:46:21 UTC,P,,,2021-08-26,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,True,
ELEC,PORTAGE CH CITY HALL #1,7900 S Westnedge Ave,City Hall Parking Lot - Near front entrance,Portage,MI,49002,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.201711,-85.59003,2026-08-09,195846,2026-08-09 01:59:54 UTC,,,,2021-09-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,VETERANS PARK DELHI FAST 1,2074 N Aurelius Rd,,Delhi charter Township,MI,48842,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.642202,-84.521329,2026-08-09,195968,2026-08-09 01:59:24 UTC,,,,2021-09-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,FMCSA,315 W Allegan St,,Lansing,MI,48933,,,E,,Private - Government only,24 hours daily,,,,,,4.0,,,Non-Networked,,GPS,42.732076,-84.556124,2025-12-12,196885,2026-02-02 23:16:24 UTC,FG,17.0,Department of Transportation,2021-09-21,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,
ELEC,BOWMAN CHEVY STATION 3,6750 Dixie Hwy,,Independence charter Township,MI,48346,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.720269,-83.417719,2026-08-09,197677,2026-08-09 02:01:09 UTC,,,,2021-10-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,GLE STATION 5,5431 US-31 N,,Eastport,MI,49627,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,45.113662,-85.350472,2026-08-09,197886,2026-08-09 01:49:55 UTC,,,,2021-10-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,GRCC LAKESHORE,12383 James St,,Holland,MI,49424,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.813587,-86.086845,2026-08-09,197888,2026-08-09 01:58:44 UTC,,,,2021-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,GLE STATION 6,5431 US-31 N,,Eastport,MI,49627,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,45.113685,-85.350471,2026-08-09,197890,2026-08-09 02:01:12 UTC,,,,2021-10-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEEKMAN STATION 1,1160 Broadway St,,Ann Arbor,MI,48105,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.289949,-83.735857,2026-08-09,198073,2026-08-09 01:52:19 UTC,,,,2021-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,FLEET  SERVICES DCFC-STATION 4,301 E. Huron St,,Ann Arbor,MI,48104,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.282143,-83.745,2026-08-09,199100,2026-08-09 02:01:23 UTC,,,,2021-10-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,FLEET  SERVICES DCFC-STATION 2,301 E Huron St,,Ann Arbor,MI,48104,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.28211,-83.745075,2026-08-09,199102,2026-08-09 02:01:24 UTC,,,,2021-10-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Critter Pet Shop,19309 Ecorse,,Allen Park,MI,48101,,888-998-2546,E,,Public,24 hours daily,,,,,,1.0,,,Blink Network,https://blinkcharging.com,GPS,42.2560953,-83.2303366,2026-08-09,199468,2026-08-09 01:01:00 UTC,,,,2021-09-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.50/Hr Parking Fee , $0.25/kWh Energy Fee",,,,,,,,,,False,,,,,,,,,False,
ELEC,MAIN CAMPUS JAMES STR 2,11694 James St,,Holland,MI,49424,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.809728,-86.07019,2026-08-09,200464,2026-08-09 02:01:49 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MAIN CAMPUS JAMES STR 1,11694 James St,,Holland,MI,49424,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.809723,-86.070114,2026-08-09,200465,2026-08-09 02:01:49 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,WALLED LAKE DECKER RD,1655 Decker Rd,,Walled Lake,MI,48390,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.548991,-83.468465,2026-08-09,200581,2026-08-09 02:01:57 UTC,,,,2021-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,WALLED LAKE COMMERCE RD,8500 Commerce Rd,,Commerce Charter Township,MI,48382,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.592883,-83.450486,2026-08-09,200582,2026-08-09 02:01:57 UTC,,,,2021-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,WALLED LAKE CHARMS,1760 Charms Rd,,Wixom,MI,48393,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.545151,-83.542021,2026-08-09,200583,2026-08-09 02:01:57 UTC,,,,2021-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,WALLED LAKE WALNUT LAKE RD,7601 Walnut Lake Rd,,West Bloomfield Township,MI,48323,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.555149,-83.431988,2026-08-09,200584,2026-08-09 02:01:58 UTC,,,,2021-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HION NETWORK MACKINAW DC4,1080 S Nicolet St,,Mackinaw City,MI,49701,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,45.767671,-84.733781,2026-08-09,200671,2026-08-09 02:02:02 UTC,,,,2021-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,FLEET  SERVICES DCFC-STATION 3,301 E Huron St,,Ann Arbor,MI,48104,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.282111,-83.745025,2026-08-09,200995,2026-08-09 02:02:22 UTC,,,,2021-11-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Bay City - Water St Parking Lot,923 N Water St,,Bay City,MI,48708,,,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,,,,Non-Networked,,200-9,43.600067,-83.890035,2025-07-03,201043,2026-02-02 23:16:24 UTC,LG,,,2017-02-01,,,,,NEMA1450,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Bay City - Delta College Planetarium,100 Center Ave,,Bay City,MI,48708,,,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,,,,Non-Networked,,200-9,43.597617,-83.889445,2025-07-03,201044,2026-02-02 23:16:24 UTC,LG,,,2021-06-01,,,,,NEMA1450,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Bridgewater Place,333 Bridge Street Northwest,,Grand Rapids,MI,49504,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,42.9712138,-85.6766351,2026-08-09,201100,2026-08-09 01:02:46 UTC,,,,2018-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,False,,,,,,,,,False,
ELEC,CBPU COLDWATER EV,75 W Chicago St,,Coldwater,MI,49036,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.941091,-85.004322,2026-08-09,201228,2026-08-09 02:02:26 UTC,,,,2021-11-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CITY OF DEWITT STATION #2,124 East Jefferson,In public parking lot,DeWitt,MI,48820,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.842587,-84.567999,2026-08-09,201622,2026-08-09 02:03:02 UTC,,,,2021-11-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Metro Place Apartments,301 West Lenawee St.,,Lansing,MI,48933,,888-998-2546,E,,Public,24 hours daily,,,,,,6.0,,,Blink Network,https://blinkcharging.com,GPS,42.7282,-84.55633,2026-08-10,201848,2026-08-10 00:15:55 UTC,,,,2021-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,
ELEC,WASHTENAW BP 2,4975 Washtenaw Ave,Behind BP gas station,Ann Arbor,MI,48108,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.25076,-83.66148,2026-08-09,202411,2026-08-09 02:02:47 UTC,,,,2021-12-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,WASHTENAW BP 1,4975 Washtenaw Ave,North side of building,Ann Arbor,MI,48108,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.250736,-83.66149,2026-08-09,202417,2026-08-09 02:03:00 UTC,,,,2021-12-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SPRING LAKE JACKSON ST 1,107 N Jackson St,,Spring Lake,MI,49456,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.077225,-86.199165,2026-08-09,202432,2026-08-09 02:03:42 UTC,,,,2021-12-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SPRING LAKE JACKSON ST 2,107 N Jackson St,,Spring Lake,MI,49456,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.077217,-86.199211,2026-08-09,202433,2026-08-09 02:03:42 UTC,,,,2021-12-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HFHS COLUM MC LOT 1A,39450 W 12 Mile Rd,,Novi,MI,48377,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.498203,-83.43706,2026-08-09,202738,2026-08-09 02:03:33 UTC,,,,2021-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HFHS COLUM MC LOT 1B,39450 W 12 Mile Rd,,Novi,MI,48377,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.498238,-83.43702,2026-08-09,202739,2026-08-09 02:03:33 UTC,,,,2021-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,AUTOMATIONALLEY AUTOMATIONALLEY,2675 Bellingham Dr,,Troy,MI,48083,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.559778,-83.116267,2026-08-09,202840,2026-08-09 01:24:13 UTC,,,,2021-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,GLE STATION 8,900 Marlette Rd,,Waters,MI,49797,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,44.879019,-84.685631,2026-08-09,202948,2026-08-09 01:50:42 UTC,,,,2021-12-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,WALLED LAKE WALLED LAKE EL,1055 W West Maple Rd,Across from dumpster,Walled Lake,MI,48390,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.532159,-83.49287,2026-08-09,203282,2026-08-09 01:47:20 UTC,,,,2021-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MAIN ST PLAZA MAIN ST PLAZA 1,113 W Main St,,Owosso,MI,48867,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.997196,-84.17118,2026-08-09,204407,2026-08-09 02:00:52 UTC,,,,2022-01-07,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MAIN ST PLAZA MAIN ST PLAZA 2,113 W Main St,,Owosso,MI,48867,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.997173,-84.17119,2026-08-09,204499,2026-08-09 02:03:18 UTC,,,,2022-01-08,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,GLE STATION 7,900 Marlette Rd,,Waters,MI,49797,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,44.878935,-84.68558,2026-08-09,204761,2026-08-09 02:04:14 UTC,,,,2022-01-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,IRON FISH 1 STATION 1,14234 Dzuibanek Rd,,Thompsonville,MI,49683,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.499474,-86.014752,2026-08-09,204768,2026-08-09 02:04:50 UTC,,,,2022-01-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MOUNTAINVIEW MM MOUNTAINVIEW MM,13033 Cadillac Hwy,-Located back of parking lot near Papano's Pizza,Thompsonville,MI,49683,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,44.513602,-85.978814,2026-08-09,204937,2026-08-09 02:04:50 UTC,,,,2022-01-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ROYAL#3 STATION 1,22145 Farmington Rd,Near Farmington rd,Farmington,MI,48336,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.455342,-83.376177,2026-08-09,204998,2026-08-09 02:01:37 UTC,,,,2022-01-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ROYAL#3 STATION 2,22145 Farmington Rd,Near Farmington rd amoco station,Farmington,MI,48336,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.455277,-83.376155,2026-08-09,205008,2026-08-09 02:04:17 UTC,,,,2022-01-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HFHS BLOOMF MC GAR3A,1961 S Telegraph Rd,Parking structure near main clinic entrance,Bloomfield Hills,MI,48302,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.61163,-83.300514,2026-08-09,205013,2026-08-09 02:04:45 UTC,,,,2022-01-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HFHS BLOOMF MC GAR3B,1961 S Telegraph Rd,Parking structure near main clinic entrance,Bloomfield Hills,MI,48302,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.6111,-83.30077,2026-08-09,205014,2026-08-09 02:04:46 UTC,,,,2022-01-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BISHOP EV BISHOP 1,3425 W Bristol,,Flint Township,MI,48507,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.974256,-83.739827,2026-08-09,205059,2026-08-09 02:03:40 UTC,,,,2022-01-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Cartier Mansion Bed & Breakfast,409 E Ludington Ave,,Ludington,MI,49431,,231-843-0101,E,,Public - Credit card at all times,For guest use only,A D Debit M V,,,,,2.0,,,Non-Networked,,GPS,43.9558479248587,-86.442711078435,2026-07-15,205170,2026-07-15 18:47:09 UTC,P,,,2021-01-18,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,
ELEC,Grayling Public Parking,403 Cedar St,,Grayling,MI,49738,,313-262-6722,E,,Public,,,,,,,,2.0,,RED_E,https://www.redecharge.com,GPS,44.661989691087,-84.715631992056,2026-08-09,205171,2026-08-09 05:12:14 UTC,,,,2021-01-18,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Village Market Elk Rapids,250 Ames St,,Elk Rapids,MI,49629,,313-262-6722,E,,Public,,,,,,,,2.0,,RED_E,https://www.redecharge.com,GPS,44.8992489,-85.4018218,2026-08-09,205172,2026-08-09 05:12:14 UTC,,,,2021-01-18,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Village Market Rapid City MI,9556 Rapid City Rd NW,,Rapid City,MI,49676,,313-262-6722,E,,Public,,,,,,,2.0,,,RED_E,https://www.redecharge.com,GPS,44.852997852274,-85.281965377216,2026-08-09,205175,2026-08-09 05:12:09 UTC,,,,2021-01-18,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Whiteford Township Park,7200 Whiteford Rd,,Ottawa Lake,MI,49267,,734-854-2416,E,,Public,Available during park hours; Sunrise to sunset daily,A D Debit M V,,,,,1.0,,,Non-Networked,,GPS,41.7445731618446,-83.6598269843473,2026-07-15,205531,2026-07-15 18:47:09 UTC,P,,,2022-01-24,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,
ELEC,BEDROCK TWO DETROIT 1-2,160 E Congress St,1st level  Larned exit,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.330436,-83.043244,2026-08-09,205578,2026-08-09 01:22:44 UTC,,,,2022-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,COYNE ENERGY N SHORE PARK 1,501 W Lake St,South side or parking lot,Tawas City,MI,48763,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,44.267037,-83.518224,2026-08-09,205739,2026-08-09 02:04:04 UTC,,,,2022-02-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,COYNE ENERGY N SHORE PARK 2,501 W Lake St,South side or parking lot,Tawas City,MI,48763,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,44.267054,-83.518197,2026-08-09,205761,2026-08-09 02:05:40 UTC,,,,2022-02-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CIS CLARKSTON STATION #2,6874 Sashabaw Rd,,Independence charter Township,MI,48348,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.737688,-83.378696,2026-08-09,206299,2026-08-09 02:01:05 UTC,,,,2022-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CIS CLARKSTON STATION #1,6874 Sashabaw Rd,,Independence charter Township,MI,48348,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.737682,-83.37882,2026-08-09,206300,2026-08-09 02:01:07 UTC,,,,2022-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CIS CLARKSTON STATION #4,6874 Sashabaw Rd,,Independence charter Township,MI,48348,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.737948,-83.379117,2026-08-09,206301,2026-08-09 02:01:08 UTC,,,,2022-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CIS CLARKSTON STATION #3,6874 Sashabaw Rd,,Independence charter Township,MI,48348,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.737954,-83.379048,2026-08-09,206329,2026-08-09 02:05:59 UTC,,,,2022-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CITY1 BOAT LAUNCH,8636 Water St,,Montague,MI,49437,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.41216,-86.35772,2026-08-09,206449,2026-08-09 02:06:05 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
